242,"CROX","Crocs, Inc.","Consumer Cyclical","Footwear & Accessories","USA",3254.36,4.86,54.84,1.29%,870805
243,"CRSP","CRISPR Therapeutics AG","Healthcare","Biotechnology","Switzerland",6344.31,23.14,80.34,-3.66%,1155194
244,"CS","Credit Suisse Group AG","Financial","Banks - Diversified","Switzerland",13834.69,,5.36,2.00%,13075213
245,"CSCO","Cisco Systems, Inc.","Technology","Communication Equipment","USA",175287.15,15.11,42.65,-0.98%,9362738
246,"CSGP","CoStar Group, Inc.","Real Estate","Real Estate Services","USA",22957.51,76.81,59.39,-0.87%,428567
247,"CSX","CSX Corporation","Industrials","Railroads","USA",61270.65,16.39,29.01,0.54%,6393541
248,"CTAS","Cintas Corporation","Industrials","Specialty Business Services","USA",39612.33,33.87,381.95,-1.63%,285792
249,"CTLT","Catalent, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",17956.74,37.14,100.86,-2.24%,330618
250,"CTSH","Cognizant Technology Solutions Corporation","Technology","Information Technology Services","USA",33595.19,15.81,65.25,-0.93%,1272071
251,"CUBE","CubeSmart","Real Estate","REIT - Industrial","USA",9278.16,39.52,41.56,-0.05%,261291
252,"CUK","Carnival Corporation & plc","Consumer Cyclical","Travel Services","USA",9799.07,,8.62,3.73%,3570816
253,"CUZ","Cousins Properties Incorporated","Real Estate","REIT - Office","USA",4192.10,15.40,28.86,0.70%,472261
254,"CVE","Cenovus Energy Inc.","Energy","Oil & Gas Integrated","Canada",31606.84,22.36,16.97,4.08%,7077380
255,"CVET","Covetrus, Inc.","Healthcare","Health Information Services","USA",2890.78,,20.77,-0.12%,245921
256,"CVI","CVR Energy, Inc.","Energy","Oil & Gas Refining & Marketing","USA",2932.37,19.27,30.72,1.42%,286597
257,"CVNA","Carvana Co.","Consumer Cyclical","Internet Retail","USA",3816.29,,22.38,5.32%,8005835
258,"CVS","CVS Health Corporation","Healthcare","Healthcare Plans","USA",121728.36,15.85,94.64,-0.77%,2878603
259,"CVX","Chevron Corporation","Energy","Oil & Gas Integrated","USA",267097.42,12.94,140.01,1.71%,5054286
260,"CWK","Cushman & Wakefield plc","Real Estate","Real Estate Services","United Kingdom",3326.64,11.04,15.23,0.50%,294992
261,"CX","CEMEX, S.A.B. de C.V.","Basic Materials","Building Materials","Mexico",5773.29,17.81,3.88,-0.38%,1877594
262,"CYTK","Cytokinetics, Incorporated","Healthcare","Biotechnology","USA",4045.95,,39.15,-3.32%,802498
263,"CZR","Caesars Entertainment, Inc.","Consumer Cyclical","Resorts & Casinos","USA",7586.48,,38.61,2.55%,1912944
264,"DAL","Delta Air Lines, Inc.","Industrials","Airlines","USA",19088.49,32.71,31.24,3.82%,15438439
265,"DAR","Darling Ingredients Inc.","Consumer Defensive","Packaged Foods","USA",9248.13,14.11,59.44,1.96%,752176
266,"DB","Deutsche Bank Aktiengesellschaft","Financial","Banks - Regional","Germany",15955.50,7.86,8.15,3.10%,4099995
267,"DBRG","DigitalBridge Group, Inc.","Real Estate","REIT - Diversified","USA",3238.00,,4.98,-2.54%,2932187
268,"DBX","Dropbox, Inc.","Technology","Software - Infrastructure","USA",7992.93,18.86,21.73,-0.07%,1195218
269,"DCP","DCP Midstream, LP","Energy","Oil & Gas Midstream","USA",6012.03,17.25,30.72,3.54%,298612
270,"DD","DuPont de Nemours, Inc.","Basic Materials","Chemicals","USA",27201.17,19.99,54.35,-0.46%,1202380
271,"DE","Deere & Company","Industrials","Farm & Heavy Construction Machinery","USA",89958.99,15.53,298.73,0.35%,668734
272,"DEI","Douglas Emmett, Inc.","Real Estate","REIT - Office","USA",3774.19,49.15,21.97,0.21%,336261
273,"DELL","Dell Technologies Inc.","Technology","Computer Hardware","USA",31577.60,6.68,42.99,-1.07%,1431424
274,"DFS","Discover Financial Services","Financial","Credit Services","USA",27902.76,6.13,104.75,0.71%,1357043
275,"DGX","Quest Diagnostics Incorporated","Healthcare","Diagnostics & Research","USA",15636.13,9.05,134.47,-1.02%,391843
276,"DHI","D.R. Horton, Inc.","Consumer Cyclical","Residential Construction","USA",25571.43,5.26,72.68,-1.06%,1737831
277,"DHR","Danaher Corporation","Healthcare","Diagnostics & Research","USA",180358.15,30.02,248.65,-2.79%,1050039
278,"DINO","HF Sinclair Corporation","Energy","Oil & Gas Refining & Marketing","USA",9505.00,13.02,45.03,1.97%,811355
279,"DIS","The Walt Disney Company","Communication Services","Entertainment","USA",167285.43,64.37,95.68,0.50%,6555869
280,"DISH","DISH Network Corporation","Communication Services","Entertainment","USA",9084.09,5.11,17.75,-0.03%,2389160
281,"DKS","DICK'S Sporting Goods, Inc.","Consumer Cyclical","Specialty Retail","USA",6985.87,6.85,89.14,1.01%,829415
282,"DLB","Dolby Laboratories, Inc.","Communication Services","Entertainment","USA",7258.57,35.26,72.82,-0.37%,204195
283,"DLTR","Dollar Tree, Inc.","Consumer Defensive","Discount Stores","USA",37896.82,25.66,169.97,1.20%,875906
284,"DNLI","Denali Therapeutics Inc.","Healthcare","Biotechnology","USA",4143.53,,34.87,0.50%,264188
285,"DOC","Physicians Realty Trust","Real Estate","REIT - Healthcare Facilities","USA",3737.77,46.49,16.68,-0.89%,799349
286,"DOCU","DocuSign, Inc.","Technology","Software - Application","USA",12042.82,,62.22,-1.91%,1902137
287,"DOV","Dover Corporation","Industrials","Specialty Industrial Machinery","USA",17000.76,15.68,120.42,-0.09%,507089
288,"DOW","Dow Inc.","Basic Materials","Chemicals","USA",35604.15,5.40,50.58,2.08%,3035232
289,"DOX","Amdocs Limited","Technology","Software - Infrastructure","USA",10064.55,18.61,83.67,0.52%,267531
290,"DPZ","Domino's Pizza, Inc.","Consumer Cyclical","Restaurants","USA",14385.51,31.08,407.35,0.18%,249801
291,"DRE","Duke Realty Corporation","Real Estate","REIT - Industrial","USA",21371.99,21.28,56.36,-1.17%,714986
292,"DRI","Darden Restaurants, Inc.","Consumer Cyclical","Restaurants","USA",14488.72,15.78,116.62,-0.40%,451931
293,"DTE","DTE Energy Company","Utilities","Utilities - Regulated Electric","USA",24122.19,30.74,124.32,-0.69%,255198
294,"DVA","DaVita Inc.","Healthcare","Medical Care Facilities","USA",7817.09,10.17,85.07,-0.47%,301527
295,"DVN","Devon Energy Corporation","Energy","Oil & Gas E&P","USA",33937.33,9.88,54.87,4.10%,8270664
296,"DXC","DXC Technology Company","Technology","Information Technology Services","USA",6418.79,10.11,29.04,1.04%,409199
297,"DXCM","DexCom, Inc.","Healthcare","Diagnostics & Research","USA",30026.51,154.87,76.79,-2.97%,1006169
298,"E","Eni S.p.A.","Energy","Oil & Gas Integrated","Italy",38242.83,4.52,22.26,2.41%,391514
299,"EA","Electronic Arts Inc.","Communication Services","Electronic Gaming & Multimedia","USA",34155.96,44.72,124.01,0.69%,742536
300,"EBAY","eBay Inc.","Consumer Cyclical","Internet Retail","USA",23530.21,,43.72,0.24%,2255013
301,"EC","Ecopetrol S.A.","Energy","Oil & Gas Integrated","Colombia",19524.23,4.37,9.78,2.09%,1237717
302,"ECL","Ecolab Inc.","Basic Materials","Specialty Chemicals","USA",43908.18,40.46,153.06,-1.37%,602908
303,"EFX","Equifax Inc.","Industrials","Consulting Services","USA",23173.14,31.12,191.90,-0.27%,191511
304,"EHC","Encompass Health Corporation","Healthcare","Medical Care Facilities","USA",4774.70,12.60,49.21,-0.18%,186561
305,"EIX","Edison International","Utilities","Utilities - Regulated Electric","USA",23363.87,40.08,61.20,-0.58%,519475
306,"EL","The Estee Lauder Companies Inc.","Consumer Defensive","Household & Personal Products","USA",87186.34,26.83,247.20,0.68%,534873
307,"ELAN","Elanco Animal Health Incorporated","Healthcare","Drug Manufacturers - Specialty & Generic","USA",9297.04,,20.02,-0.27%,1570681
308,"ELP","Companhia Paranaense de Energia - COPEL","Utilities","Utilities - Diversified","Brazil",3363.17,25.16,6.18,-0.96%,313988
309,"ELS","Equity LifeStyle Properties, Inc.","Real Estate","REIT - Residential","USA",13474.38,50.66,73.13,-0.25%,411520
311,"ELY","Callaway Golf Company","Consumer Cyclical","Leisure","USA",3764.08,31.36,21.22,-0.19%,733586
312,"EMN","Eastman Chemical Company","Basic Materials","Chemicals","USA",11153.80,14.60,88.97,0.34%,375782
313,"EMR","Emerson Electric Co.","Industrials","Specialty Industrial Machinery","USA",46136.16,16.64,79.64,0.04%,975741
314,"ENB","Enbridge Inc.","Energy","Oil & Gas Midstream","Canada",84126.59,18.92,42.65,2.55%,2149948
315,"ENLC","EnLink Midstream, LLC","Energy","Oil & Gas Midstream","USA",4018.69,61.87,9.08,5.58%,1120702
316,"ENPH","Enphase Energy, Inc.","Technology","Solar","USA",26589.62,167.88,207.20,6.31%,2674225
317,"ENTG","Entegris, Inc.","Technology","Semiconductor Equipment & Materials","USA",14059.33,29.22,95.35,-1.00%,492091
318,"ENV","Envestnet, Inc.","Technology","Software - Application","USA",2769.33,,50.23,-1.24%,226473
319,"EOG","EOG Resources, Inc.","Energy","Oil & Gas E&P","USA",55713.23,12.98,99.79,2.58%,1891010
320,"EPAM","EPAM Systems, Inc.","Technology","Information Technology Services","USA",17034.13,38.69,307.30,1.57%,256750
321,"EPD","Enterprise Products Partners L.P.","Energy","Oil & Gas Midstream","USA",53355.77,11.86,24.95,1.77%,4583023
322,"EPR","EPR Properties","Real Estate","REIT - Retail","USA",3581.50,32.55,50.07,1.75%,286697
323,"EPRT","Essential Properties Realty Trust, Inc.","Real Estate","REIT - Diversified","USA",2847.33,25.37,22.27,0.09%,262222
324,"EQH","Equitable Holdings, Inc.","Financial","Insurance - Diversified","USA",9475.64,6.68,25.42,-0.10%,720037
325,"EQNR","Equinor ASA","Energy","Oil & Gas Integrated","Norway",100248.69,9.20,33.90,4.76%,1497961
326,"EQR","Equity Residential","Real Estate","REIT - Residential","USA",26342.04,19.96,70.96,-0.50%,467343
327,"EQT","EQT Corporation","Energy","Oil & Gas E&P","USA",13347.62,,38.26,4.48%,3661047
328,"ERF","Enerplus Corporation","Energy","Oil & Gas E&P","Canada",2838.20,11.86,12.73,5.56%,1621604
329,"ESI","Element Solutions Inc","Basic Materials","Specialty Chemicals","USA",4339.94,25.06,18.09,1.40%,903414
330,"ESNT","Essent Group Ltd.","Financial","Mortgage Finance","Bermuda",4153.52,5.29,38.59,-1.91%,206291
331,"ESTC","Elastic N.V.","Technology","Software - Application","USA",6640.33,,72.64,0.80%,464839
332,"ET","Energy Transfer LP","Energy","Oil & Gas Midstream","USA",29806.25,9.26,10.14,3.21%,14401577
333,"ETN","Eaton Corporation plc","Industrials","Specialty Industrial Machinery","Ireland",49890.75,23.37,127.57,-1.10%,890235
334,"ETR","Entergy Corporation","Utilities","Utilities - Diversified","USA",22320.22,21.05,109.87,-0.23%,466849
335,"ETRN","Equitrans Midstream Corporation","Energy","Oil & Gas Midstream","USA",2882.21,,6.76,0.67%,1503448
336,"ETSY","Etsy, Inc.","Consumer Cyclical","Internet Retail","USA",10135.12,27.84,84.73,2.70%,2492196
337,"EVH","Evolent Health, Inc.","Healthcare","Health Information Services","USA",2894.46,,31.61,-1.51%,407173
338,"EW","Edwards Lifesciences Corporation","Healthcare","Medical Devices","USA",60253.59,40.75,98.31,-1.13%,829473
339,"EWBC","East West Bancorp, Inc.","Financial","Banks - Diversified","USA",9062.27,10.50,67.21,1.22%,425563
340,"EXAS","Exact Sciences Corporation","Healthcare","Diagnostics & Research","USA",8096.82,,45.37,-3.27%,807149
341,"EXEL","Exelixis, Inc.","Healthcare","Biotechnology","USA",6847.79,23.12,21.73,1.83%,1300075
342,"EXPD","Expeditors International of Washington, Inc.","Industrials","Integrated Freight & Logistics","USA",15922.73,11.21,97.00,0.17%,304086
343,"EXPE","Expedia Group, Inc.","Consumer Cyclical","Travel Services","USA",14049.21,73.64,94.39,2.21%,1150263
344,"EYE","National Vision Holdings, Inc.","Consumer Cyclical","Specialty Retail","USA",2386.55,23.07,30.53,0.79%,388288
345,"F","Ford Motor Company","Consumer Cyclical","Auto Manufacturers","USA",45785.05,4.17,11.91,0.28%,33756891
346,"FAF","First American Financial Corporation","Financial","Insurance - Specialty","USA",5746.25,5.43,53.61,-0.57%,301384
347,"FANG","Diamondback Energy, Inc.","Energy","Oil & Gas E&P","USA",18940.16,7.18,112.64,3.21%,1448587
348,"FAST","Fastenal Company","Industrials","Industrial Distribution","USA",27205.05,26.90,48.11,0.15%,2570774
349,"FATE","Fate Therapeutics, Inc.","Healthcare","Biotechnology","USA",3044.79,,30.81,-2.82%,512683
350,"FBHS","Fortune Brands Home & Security, Inc.","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",8078.85,11.21,63.09,0.32%,415994
351,"FBP","First BanCorp.","Financial","Banks - Regional","USA",2583.46,9.35,13.91,2.51%,1352521
352,"FCPT","Four Corners Property Trust, Inc.","Real Estate","REIT - Hotel & Motel","USA",2205.96,24.93,27.48,-1.59%,114570
353,"FCX","Freeport-McMoRan Inc.","Basic Materials","Copper","USA",36362.05,7.49,27.67,7.15%,22582711
354,"FDX","FedEx Corporation","Industrials","Integrated Freight & Logistics","USA",55540.12,14.98,218.79,0.44%,698932
355,"FERG","Ferguson plc","Industrials","Industrial Distribution","United Kingdom",23336.75,12.27,112.76,-0.97%,346566
356,"FFIV","F5, Inc.","Technology","Software - Infrastructure","USA",8758.89,26.15,147.29,-0.70%,209340
357,"FHB","First Hawaiian, Inc.","Financial","Banks - Regional","USA",2757.27,10.72,22.24,0.68%,268545
358,"FHI","Federated Hermes, Inc.","Financial","Asset Management","USA",3026.07,12.91,33.26,-1.76%,280053
359,"FHN","First Horizon Corporation","Financial","Banks - Regional","USA",11398.24,13.03,21.92,0.02%,1263109
360,"FIBK","First Interstate BancSystem, Inc.","Financial","Banks - Regional","USA",4128.05,19.79,38.19,0.55%,299572
361,"FIS","Fidelity National Information Services, Inc.","Technology","Information Technology Services","USA",56295.02,64.78,95.04,-0.18%,807950
362,"FISV","Fiserv, Inc.","Technology","Information Technology Services","USA",59248.30,36.81,94.43,0.29%,1456418
363,"FITB","Fifth Third Bancorp","Financial","Banks - Regional","USA",22099.03,9.67,33.80,0.18%,2566269
364,"FIVE","Five Below, Inc.","Consumer Cyclical","Specialty Retail","USA",6461.04,25.48,120.48,1.53%,503215
365,"FIVN","Five9, Inc.","Technology","Software - Infrastructure","USA",6273.14,,93.64,1.43%,355110
366,"FL","Foot Locker, Inc.","Consumer Cyclical","Footwear & Accessories","USA",2286.98,3.20,25.80,0.96%,1270186
367,"FLEX","Flex Ltd.","Technology","Electronic Components","Singapore",6483.42,7.48,14.35,-0.86%,2759632
368,"FLR","Fluor Corporation","Industrials","Engineering & Construction","USA",3259.08,,24.01,1.39%,632437
369,"FLS","Flowserve Corporation","Industrials","Specialty Industrial Machinery","USA",3574.32,38.13,28.14,0.54%,488376
370,"FLT","FLEETCOR Technologies, Inc.","Technology","Information Technology Services","USA",15886.70,19.77,213.07,1.62%,244378
371,"FMC","FMC Corporation","Basic Materials","Agricultural Inputs","USA",12598.61,15.50,100.86,-0.05%,583006
372,"FMX","Fomento Economico Mexicano, S.A.B. de C.V.","Consumer Defensive","Beverages - Brewers","Mexico",20618.68,16.21,60.10,-1.22%,260102
373,"FNB","F.N.B. Corporation","Financial","Banks - Regional","USA",3767.85,10.05,11.11,0.77%,1123522
374,"FND","Floor & Decor Holdings, Inc.","Consumer Cyclical","Home Improvement Retail","USA",7666.52,28.71,74.99,0.85%,714581
375,"FNF","Fidelity National Financial, Inc.","Financial","Insurance - Specialty","USA",10169.77,4.77,36.76,0.14%,431831
376,"FNV","Franco-Nevada Corporation","Basic Materials","Gold","Canada",32495.86,24.97,127.18,-0.07%,371635
377,"FOLD","Amicus Therapeutics, Inc.","Healthcare","Biotechnology","USA",3087.37,,10.76,-0.83%,1980990
378,"FOXA","Fox Corporation","Communication Services","Broadcasting","USA",17489.69,16.88,33.21,-1.41%,1510396
379,"FR","First Industrial Realty Trust, Inc.","Real Estate","REIT - Industrial","USA",6140.50,25.09,46.99,-0.13%,585412
380,"FRC","First Republic Bank","Financial","Banks - Regional","USA",27129.45,19.28,153.37,-1.56%,517767
381,"FRPT","Freshpet, Inc.","Consumer Defensive","Packaged Foods","USA",2192.55,,46.76,0.20%,581375
382,"FRT","Federal Realty Investment Trust","Real Estate","REIT - Retail","USA",7545.25,29.48,98.24,1.21%,195875
383,"FSLR","First Solar, Inc.","Technology","Solar","USA",7571.97,32.39,67.30,3.11%,1449561
384,"FSR","Fisker Inc.","Consumer Cyclical","Auto Manufacturers","USA",2790.81,,9.57,0.79%,2937417
385,"FTCH","Farfetch Limited","Consumer Cyclical","Internet Retail","United Kingdom",2562.70,1.78,6.76,3.29%,6692632
386,"FTDR","Frontdoor, Inc.","Consumer Cyclical","Personal Services","USA",2129.77,18.31,26.52,0.23%,439873
387,"FTI","TechnipFMC plc","Energy","Oil & Gas Equipment & Services","United Kingdom",2541.43,,6.07,2.10%,2903094
388,"FTNT","Fortinet, Inc.","Technology","Software - Infrastructure","USA",46264.02,78.62,58.82,-2.32%,2433685
389,"FTV","Fortive Corporation","Technology","Scientific & Technical Instruments","USA",19234.22,30.26,54.54,-0.66%,411377
390,"FULT","Fulton Financial Corporation","Financial","Banks - Regional","USA",2232.83,9.16,14.45,0.28%,450107
391,"G","Genpact Limited","Technology","Information Technology Services","Bermuda",8079.70,22.63,44.10,-0.06%,329361
392,"GBDC","Golub Capital BDC, Inc.","Financial","Asset Management","USA",2305.40,8.14,13.67,0.07%,355553
393,"GBT","Global Blood Therapeutics, Inc.","Healthcare","Biotechnology","USA",2260.89,,34.94,-2.93%,623942
394,"GCP","GCP Applied Technologies Inc.","Basic Materials","Specialty Chemicals","USA",2348.38,143.65,31.82,-0.24%,378917
395,"GD","General Dynamics Corporation","Industrials","Aerospace & Defense","USA",58443.66,18.22,210.43,-1.10%,540648
396,"GDDY","GoDaddy Inc.","Technology","Software - Infrastructure","USA",11130.62,39.94,71.11,0.42%,244920
397,"GDS","GDS Holdings Limited","Technology","Software - Infrastructure","China",5295.14,,28.27,5.49%,305505
398,"GE","General Electric Company","Industrials","Specialty Industrial Machinery","USA",67239.46,,63.85,1.57%,4706360
399,"GFI","Gold Fields Limited","Basic Materials","Gold","South Africa",7882.43,9.95,8.94,1.76%,4848804
400,"GGB","Gerdau S.A.","Basic Materials","Steel","Brazil",6577.11,2.52,4.29,-1.38%,13891510
401,"GGG","Graco Inc.","Industrials","Specialty Industrial Machinery","USA",9798.43,23.61,58.61,-0.32%,168839
402,"GH","Guardant Health, Inc.","Healthcare","Diagnostics & Research","USA",4898.28,,45.13,-7.35%,772215
403,"GIL","Gildan Activewear Inc.","Consumer Cyclical","Apparel Manufacturing","Canada",4973.51,8.04,27.08,0.61%,327603
404,"GL","Globe Life Inc.","Financial","Insurance - Life","USA",9586.53,13.81,98.42,-0.40%,231546
405,"GLNG","Golar LNG Limited","Energy","Oil & Gas Midstream","Bermuda",2243.00,6.35,22.00,2.52%,751093
406,"GLPI","Gaming and Leisure Properties, Inc.","Real Estate","REIT - Specialty","USA",12228.78,22.68,49.69,-0.28%,1631324
407,"GLW","Corning Incorporated","Technology","Electronic Components","USA",27019.16,26.60,32.87,-1.01%,2994449
408,"GM","General Motors Company","Consumer Cyclical","Auto Manufacturers","USA",46065.66,5.46,32.62,-0.75%,8019191
409,"GMAB","Genmab A/S","Healthcare","Biotechnology","Denmark",22212.29,70.89,34.43,0.35%,413075
410,"GMED","Globus Medical, Inc.","Healthcare","Medical Devices","USA",5628.93,41.27,57.02,1.21%,234888
411,"GNRC","Generac Holdings Inc.","Industrials","Specialty Industrial Machinery","USA",13314.36,28.49,223.51,3.93%,635484
412,"GNTX","Gentex Corporation","Consumer Cyclical","Auto Parts","USA",6442.95,19.80,27.85,-0.45%,307404
413,"GOGL","Golden Ocean Group Limited","Industrials","Marine Shipping","Bermuda",2030.39,3.41,10.90,2.12%,2469509
414,"GOOGL","Alphabet Inc.","Communication Services","Internet Content & Information","USA",73013.06,1.03,108.97,-2.51%,33421608
415,"GOOS","Canada Goose Holdings Inc.","Consumer Cyclical","Apparel Manufacturing","Canada",2379.52,19.90,18.22,3.35%,1139011
416,"GPC","Genuine Parts Company","Consumer Cyclical","Specialty Retail","USA",19354.04,21.45,138.60,0.04%,365777
417,"GPK","Graphic Packaging Holding Company","Consumer Cyclical","Packaging & Containers","USA",6332.56,24.69,20.36,-1.36%,1370333
418,"GPN","Global Payments Inc.","Industrials","Specialty Business Services","USA",31343.84,32.87,113.45,-1.18%,872668
419,"GPS","The Gap, Inc.","Consumer Cyclical","Apparel Retail","USA",3028.37,,8.85,6.30%,6569301
420,"GRMN","Garmin Ltd.","Technology","Scientific & Technical Instruments","Switzerland",18918.06,17.97,99.99,0.09%,404439
421,"GS","The Goldman Sachs Group, Inc.","Financial","Capital Markets","USA",96712.62,5.70,299.55,1.93%,5259391
423,"GT","The Goodyear Tire & Rubber Company","Consumer Cyclical","Auto Parts","USA",3059.07,3.67,10.90,-1.22%,4951052
424,"GTES","Gates Industrial Corporation plc","Industrials","Specialty Industrial Machinery","USA",3064.10,12.46,10.89,-0.09%,269655
425,"GWRE","Guidewire Software, Inc.","Technology","Software - Application","USA",5833.33,,70.53,-0.15%,343446
426,"H","Hyatt Hotels Corporation","Consumer Cyclical","Lodging","USA",8131.55,538.00,76.12,1.06%,368914
427,"HAL","Halliburton Company","Energy","Oil & Gas Equipment & Services","USA",24660.00,16.09,28.88,3.66%,7468779
428,"HALO","Halozyme Therapeutics, Inc.","Healthcare","Biotechnology","USA",6505.83,16.47,48.52,-1.31%,653807
429,"HAS","Hasbro, Inc.","Consumer Cyclical","Leisure","USA",11070.39,26.59,79.25,0.05%,1055992
430,"HASI","Hannon Armstrong Sustainable Infrastructure Capital, Inc.","Real Estate","REIT - Specialty","USA",2721.59,23.30,32.75,4.37%,734100
431,"HBAN","Huntington Bancshares Incorporated","Financial","Banks - Regional","USA",17111.80,17.28,12.57,0.52%,7067359
432,"HBI","Hanesbrands Inc.","Consumer Cyclical","Apparel Manufacturing","USA",3637.69,7.45,10.85,2.12%,3146249
433,"HCA","HCA Healthcare, Inc.","Healthcare","Medical Care Facilities","USA",49490.61,8.07,172.58,0.57%,668150
434,"HCM","HUTCHMED (China) Limited","Healthcare","Drug Manufacturers - General","Hong Kong",2292.14,,12.58,-3.82%,147719
435,"HD","The Home Depot, Inc.","Consumer Cyclical","Home Improvement Retail","USA",297515.48,18.56,293.60,0.41%,1718725
436,"HES","Hess Corporation","Energy","Oil & Gas E&P","USA",29318.02,40.83,100.13,5.17%,1385638
437,"HESM","Hess Midstream LP","Energy","Oil & Gas Midstream","USA",7316.15,15.30,28.88,2.45%,124570
438,"HGV","Hilton Grand Vacations Inc.","Consumer Cyclical","Resorts & Casinos","USA",4403.90,18.34,38.04,1.51%,331060
439,"HIG","The Hartford Financial Services Group, Inc.","Financial","Insurance - Diversified","USA",20271.44,8.66,62.08,-1.44%,1025467
440,"HIW","Highwoods Properties, Inc.","Real Estate","REIT - Office","USA",3475.18,11.88,33.74,0.06%,366897
441,"HLF","Herbalife Nutrition Ltd.","Consumer Defensive","Packaged Foods","USA",2355.72,6.12,23.17,1.44%,612000
442,"HLT","Hilton Worldwide Holdings Inc.","Consumer Cyclical","Lodging","USA",31537.45,44.87,118.06,1.48%,1268104
443,"HMC","Honda Motor Co., Ltd.","Consumer Cyclical","Auto Manufacturers","Japan",44053.31,8.32,24.77,0.63%,1134471
444,"HOG","Harley-Davidson, Inc.","Consumer Cyclical","Recreational Vehicles","USA",4629.17,8.21,32.91,1.04%,511736
445,"HOLX","Hologic, Inc.","Healthcare","Medical Instruments & Supplies","USA",17304.43,11.62,68.87,-2.44%,1336207
446,"HOMB","Home Bancshares, Inc. (Conway, AR)","Financial","Banks - Regional","USA",4248.55,11.98,21.45,0.80%,483455
447,"HON","Honeywell International Inc.","Industrials","Specialty Industrial Machinery","USA",115390.66,22.96,171.53,-0.73%,876931
448,"HP","Helmerich & Payne, Inc.","Energy","Oil & Gas Drilling","USA",4033.54,,41.22,6.05%,507141
449,"HPE","Hewlett Packard Enterprise Company","Technology","Communication Equipment","USA",16904.26,4.78,13.20,-0.53%,3283349
450,"HPP","Hudson Pacific Properties, Inc.","Real Estate","REIT - Office","USA",2016.09,,14.18,0.21%,1077066
451,"HPQ","HP Inc.","Technology","Computer Hardware","USA",32244.44,5.67,31.50,-0.51%,4879723
452,"HQY","HealthEquity, Inc.","Healthcare","Health Information Services","USA",4812.99,,58.68,-0.53%,207581
453,"HR","Healthcare Realty Trust Incorporated","Real Estate","REIT - Healthcare Facilities","USA",5635.10,43.36,24.33,-1.22%,6758722
454,"HRB","H&R Block, Inc.","Consumer Cyclical","Personal Services","USA",5866.64,31.33,37.03,-1.02%,859713
455,"HSBC","HSBC Holdings plc","Financial","Banks - Diversified","United Kingdom",121963.09,10.74,31.01,1.17%,2124155
456,"HSIC","Henry Schein, Inc.","Healthcare","Medical Distribution","USA",10379.76,16.65,76.93,0.52%,281206
457,"HST","Host Hotels & Resorts, Inc.","Real Estate","REIT - Hotel & Motel","USA",11229.14,44.71,16.32,2.26%,4163200
458,"HTA","Healthcare Trust of America, Inc.","Real Estate","REIT - Healthcare Facilities","USA",6572.16,70.19,29.10,-0.80%,7147792
459,"HTH","Hilltop Holdings Inc.","Financial","Banks - Regional","USA",2055.03,7.70,26.65,1.10%,235397
460,"HTHT","Huazhu Group Limited","Consumer Cyclical","Lodging","China",12757.99,,39.50,2.78%,1467096
461,"HUBS","HubSpot, Inc.","Technology","Software - Application","USA",12609.82,,275.84,0.78%,541827
462,"HUM","Humana Inc.","Healthcare","Healthcare Plans","USA",59782.16,20.68,484.99,-0.52%,431935
463,"HUN","Huntsman Corporation","Basic Materials","Chemicals","USA",5977.15,5.33,29.09,1.01%,803604
464,"HWM","Howmet Aerospace Inc.","Industrials","Specialty Industrial Machinery","USA",13812.14,46.80,33.21,-0.33%,1685915
465,"HXL","Hexcel Corporation","Industrials","Aerospace & Defense","USA",4482.28,87.47,54.28,0.74%,401966
466,"HZNP","Horizon Therapeutics Public Limited Company","Healthcare","Drug Manufacturers - General","Ireland",18263.89,22.60,82.64,0.14%,844941
467,"IAC","IAC/InterActiveCorp","Communication Services","Internet Content & Information","USA",6129.28,263.90,70.35,-0.90%,346021
468,"IBKR","Interactive Brokers Group, Inc.","Financial","Capital Markets","USA",22324.66,19.28,55.16,0.64%,558216
469,"IBM","International Business Machines Corporation","Technology","Information Technology Services","USA",125075.89,25.03,138.68,-0.89%,2719677
470,"IBN","ICICI Bank Limited","Financial","Banks - Regional","India",65712.83,21.42,19.15,0.76%,3470470
471,"ICE","Intercontinental Exchange, Inc.","Financial","Financial Data & Stock Exchanges","USA",52264.72,13.31,95.48,-0.37%,1308844
472,"IDXX","IDEXX Laboratories, Inc.","Healthcare","Diagnostics & Research","USA",30751.23,43.44,363.57,-1.78%,184031
473,"IEP","Icahn Enterprises L.P.","Industrials","Conglomerates","USA",15633.87,,50.95,-1.37%,262873
474,"IFF","International Flavors & Fragrances Inc.","Basic Materials","Specialty Chemicals","USA",28837.27,53.30,114.80,-1.02%,317934
475,"IGT","International Game Technology PLC","Consumer Cyclical","Gambling","United Kingdom",3423.06,56.60,18.17,0.95%,1293177
476,"IIVI","II-VI Incorporated","Technology","Scientific & Technical Instruments","USA",5055.71,27.73,48.84,-0.93%,626523
477,"ILMN","Illumina, Inc.","Healthcare","Diagnostics & Research","USA",27842.25,41.27,188.31,-0.48%,651839
478,"IMO","Imperial Oil Limited","Energy","Oil & Gas Integrated","Canada",34284.66,74.23,42.74,2.44%,519441
479,"INCY","Incyte Corporation","Healthcare","Biotechnology","USA",17638.61,19.05,79.91,-0.15%,548495
